request_id,timestamp,endpoint,method,status_code,response_time_ms,user_agent
33733abf-941f-4841-b52e-cdef066f407b,2025-03-26 06:55:51,/api/v1/auth/login,PATCH,200,354,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; bg-BG) AppleWebKit/534.21.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6534.21.6"
556f9c5a-a82e-4c29-8ecf-035da106e10b,2024-04-23 10:57:22,/api/v1/auth/login,GET,401,633,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/535.43.5 (KHTML, like Gecko) Version/5.1 Safari/535.43.5"
406eef61-6ac0-43e2-8a91-644bfd6feacd,2025-10-11 22:14:51,/api/v1/orders,POST,200,619,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_5 rv:5.0; ml-IN) AppleWebKit/533.23.6 (KHTML, like Gecko) Version/5.0.2 Safari/533.23.6"
2aaac5b3-3e9d-400e-ba02-c31ce0dcd3de,2024-12-14 01:13:40,/api/v1/user/profile,PATCH,200,1498,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/5.1)
b1cbefee-e364-4c4e-a2af-9e1fb1647e8d,2025-09-15 09:28:07,/api/v1/cart,POST,200,1495,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/29.0.875.0 Safari/536.0"
0d7c16ff-dbea-47cc-bc80-1f898b38ed48,2025-03-20 11:04:49,/api/v1/orders,PUT,400,1006,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_6 rv:4.0; ga-IE) AppleWebKit/534.33.5 (KHTML, like Gecko) Version/5.0 Safari/534.33.5"
4a0466cf-c246-4bc0-bd84-d9a9d780cf33,2026-01-26 14:51:32,/api/v1/products,DELETE,200,901,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/23.0.803.0 Safari/535.2"
a8071a89-c7c9-45f9-ac06-aa3f772965f3,2025-04-09 20:52:02,/api/v1/cart,POST,503,1040,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/4.0)
7c6536fa-2124-4563-abc3-e5a762c675bb,2024-11-01 00:58:37,/api/v1/products,DELETE,200,1166,Opera/8.80.(X11; Linux i686; da-DK) Presto/2.9.178 Version/11.00
4f06a6ef-1316-46d7-955d-6ca698d76253,2026-01-21 05:01:03,/api/v1/auth/login,DELETE,400,707,Opera/9.92.(X11; Linux x86_64; hi-IN) Presto/2.9.164 Version/11.00
77e925af-31dd-4494-9df2-964e57c5b46b,2024-11-18 08:54:26,/api/v1/products,GET,400,810,Opera/8.31.(Windows CE; iu-CA) Presto/2.9.169 Version/11.00
1721794b-95c0-4195-8705-a1fafef29f42,2025-05-04 02:51:50,/api/v1/products,POST,200,1211,"Mozilla/5.0 (Linux; Android 8.0.0) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/54.0.852.0 Safari/532.1"
9f9de423-c019-4093-a7f2-22605afcdba2,2024-01-16 10:55:47,/api/v1/user/profile,PUT,201,564,"Mozilla/5.0 (iPad; CPU iPad OS 13_5_1 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) CriOS/18.0.858.0 Mobile/87N558 Safari/535.1"
135357b7-c575-491b-80b7-be5d904d8636,2024-04-04 08:23:44,/api/v1/orders,PATCH,200,1881,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.0)
33411ac9-dc06-4d4c-90d7-66e5f763a2d0,2024-06-01 08:28:07,/api/v1/products,DELETE,200,1365,Opera/9.10.(X11; Linux i686; tig-ER) Presto/2.9.171 Version/10.00
c57a7069-cd9c-496a-82c6-775927b128e2,2025-09-16 18:47:17,/api/v1/cart,DELETE,200,446,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_1 rv:6.0; wo-SN) AppleWebKit/534.16.1 (KHTML, like Gecko) Version/4.0.5 Safari/534.16.1"
92a9ed0b-9747-4c13-b9cb-70f5bfffd256,2026-02-11 04:45:30,/api/v1/auth/login,GET,200,1113,Opera/8.48.(Windows NT 10.0; so-ET) Presto/2.9.160 Version/10.00
a13c2472-5e4d-4953-8bbe-75525e3163af,2026-01-12 15:16:57,/api/v1/orders,POST,200,781,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/41.0.824.0 Safari/534.0"
032d54ab-f92c-4ef3-83b9-fe2290a574da,2024-02-22 02:09:31,/api/v1/cart,DELETE,200,842,"Mozilla/5.0 (iPad; CPU iPad OS 12_5_7 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) CriOS/45.0.840.0 Mobile/25M478 Safari/534.1"
04f3add6-4e9d-4b27-ba1d-adafba1d27d9,2025-11-17 11:37:05,/api/v1/orders,PATCH,201,105,"Mozilla/5.0 (iPad; CPU iPad OS 17_1_2 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/13.4y8084.0 Mobile/16H763 Safari/531.1"
a490adf4-70c5-4469-9d28-737f6c62e3a1,2025-12-05 22:57:38,/api/v1/products,GET,200,1867,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/534.13.2 (KHTML, like Gecko) Version/4.0 Safari/534.13.2"
aeb94664-b413-4fe7-a322-59d056307e2f,2025-09-27 12:52:05,/api/v1/auth/login,DELETE,200,1370,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; zu-ZA) AppleWebKit/532.11.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6532.11.4"
d4a376f5-cf27-4838-b9a2-0de3a26c1a76,2024-02-05 04:31:16,/api/v1/orders,DELETE,400,1817,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/3.0)
fbd78919-0fe5-4d1d-99a9-1c6a07677bfe,2025-07-29 07:55:45,/api/v1/user/profile,DELETE,204,364,"Mozilla/5.0 (Windows NT 5.01) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/36.0.894.0 Safari/532.1"
9c2a64a9-4551-481e-b975-62a78f1be35d,2024-08-25 14:51:01,/api/v1/products,PUT,200,1591,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; hne-IN) AppleWebKit/532.50.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6532.50.1"
54fcfe72-aab3-4b0e-b2bc-94f7af52ddcb,2025-04-20 13:45:49,/api/v1/cart,PATCH,201,588,Opera/8.84.(Windows NT 5.1; be-BY) Presto/2.9.165 Version/11.00
a9f2a794-843d-4372-ae2b-f6c39a89db88,2025-07-09 05:13:06,/api/v1/user/profile,PATCH,200,1493,Opera/9.21.(Windows 95; ln-CD) Presto/2.9.174 Version/12.00
62d68e6f-4fc2-4a88-a099-fc9806075a51,2026-01-12 14:52:20,/api/v1/user/profile,DELETE,200,1908,"Mozilla/5.0 (iPad; CPU iPad OS 13_5_1 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) FxiOS/15.3c5138.0 Mobile/86Y722 Safari/532.2"
62bb8cdc-d0c4-4dad-ac44-12c888e87aea,2024-03-12 15:26:21,/api/v1/cart,PATCH,400,598,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_5) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/35.0.871.0 Safari/531.1"
c6d58438-0425-4dbd-8037-2081dde780ab,2024-02-18 01:13:18,/api/v1/user/profile,DELETE,201,685,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/5.1)
4c687f17-dd50-435d-a42c-62a9018efa03,2025-11-26 02:47:39,/api/v1/products,DELETE,404,1780,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; oc-FR) AppleWebKit/532.9.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6532.9.3"
aef7c364-25f3-47c1-ba97-3420c7ed599b,2025-05-09 15:25:00,/api/v1/cart,DELETE,400,1824,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/4.0)
85f3dd73-3c75-4820-bbcf-dbe4ee188756,2024-05-08 05:28:11,/api/v1/user/profile,DELETE,400,1614,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_0) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/13.0.811.0 Safari/532.1"
ff9553c1-ffa2-44df-a216-c37274283471,2024-02-21 15:10:27,/api/v1/user/profile,PATCH,500,4840,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_2; rv:1.9.4.20) Gecko/8341-11-03 17:21:17.871216 Firefox/6.0
b208f2f0-9ae4-49a0-b3e6-dd830cd61759,2024-04-24 15:50:48,/api/v1/user/profile,DELETE,200,1287,Mozilla/5.0 (compatible; MSIE 6.0; Windows CE; Trident/4.0)
bdacc26b-d5dd-459e-b32a-3c140c20e355,2024-12-01 15:28:43,/api/v1/auth/login,DELETE,200,1636,Mozilla/5.0 (Android 2.3.5; Mobile; rv:26.0) Gecko/26.0 Firefox/26.0
00727ad7-f70d-4698-b5d3-126314ea6dc5,2024-10-11 21:33:31,/api/v1/cart,DELETE,200,282,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/21.0.870.0 Safari/535.0"
e88b6432-60bf-4a1c-912d-c8d00f6e3043,2025-01-14 17:14:51,/api/v1/orders,PUT,200,1836,"Mozilla/5.0 (Linux; Android 2.3.6) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/18.0.856.0 Safari/534.1"
1a9e26fc-7234-40f2-9e0c-92fded9e8268,2025-03-05 05:57:55,/api/v1/products,PATCH,200,659,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_2; rv:1.9.6.20) Gecko/6981-12-11 16:25:52.488586 Firefox/3.8
f99e2df4-7523-4015-8ebb-a7e32e874f2d,2024-07-02 19:34:24,/api/v1/products,PUT,200,1484,Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/3.1)
a873d838-7813-4a3c-bda3-a0976e3d6ca2,2025-01-21 00:17:39,/api/v1/cart,GET,201,1990,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; tr-TR) AppleWebKit/535.31.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6535.31.7"
8eb8aca0-2f80-41cf-b467-8773166a2ecd,2025-01-08 20:14:08,/api/v1/user/profile,PATCH,200,869,Mozilla/5.0 (Windows 98; id-ID; rv:1.9.2.20) Gecko/2356-05-27 06:39:37.062218 Firefox/3.6.12
7af790ad-ba89-4b57-844d-67f5029ad20f,2024-01-04 19:02:01,/api/v1/auth/login,PUT,400,407,Opera/8.91.(Windows CE; ast-ES) Presto/2.9.185 Version/10.00
97886d07-1cff-4c93-a5bc-5ba20834818d,2025-04-09 16:53:40,/api/v1/orders,POST,200,999,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/533.15.2 (KHTML, like Gecko) Version/5.1 Safari/533.15.2"
c815d13b-720d-4ac2-87a8-e291955005b7,2025-04-15 14:27:07,/api/v1/user/profile,PATCH,200,1531,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; ber-DZ) AppleWebKit/535.6.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6535.6.4"
a6488c2a-b3c9-48eb-a735-c39928f346f5,2025-09-01 15:09:40,/api/v1/user/profile,GET,200,1671,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 11.0; Trident/4.1)
8265236a-8bea-4476-a1e0-a306f3f23f17,2024-04-11 17:40:05,/api/v1/orders,PUT,200,1705,Opera/9.90.(Windows NT 6.0; hy-AM) Presto/2.9.174 Version/11.00
22bac43b-d92d-4277-99e8-4a6b1de3267e,2025-11-03 00:28:50,/api/v1/orders,POST,200,748,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) CriOS/24.0.895.0 Mobile/61X596 Safari/536.1"
15b0c280-6c4b-45f6-b302-111524746fd2,2024-05-27 08:17:55,/api/v1/orders,DELETE,201,1395,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/533.4.5 (KHTML, like Gecko) Version/4.1 Safari/533.4.5"
527ffafe-3c3d-41f1-b862-02fe672b8cda,2024-01-11 23:12:08,/api/v1/cart,PATCH,503,3601,"Mozilla/5.0 (iPad; CPU iPad OS 7_1_2 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) CriOS/26.0.881.0 Mobile/51B124 Safari/535.1"
4e572985-9543-47df-a9fe-fb41013d96d7,2025-03-04 00:49:43,/api/v1/products,DELETE,403,1262,"Mozilla/5.0 (iPad; CPU iPad OS 17_4 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) FxiOS/18.7c4532.0 Mobile/36R798 Safari/533.0"
f6e3d84a-0e58-42dd-a8f7-2393a47cca77,2024-04-15 17:10:27,/api/v1/auth/login,POST,200,447,"Mozilla/5.0 (iPad; CPU iPad OS 14_8_1 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) CriOS/51.0.811.0 Mobile/08X034 Safari/534.0"
048678fe-1805-42a5-af04-5665471388e9,2025-09-20 07:02:31,/api/v1/products,PATCH,200,127,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_2) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/22.0.831.0 Safari/534.1"
7a4fa09f-faaf-4bd2-a70b-684d9dccbc60,2024-06-18 21:25:16,/api/v1/orders,GET,200,837,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/3.1)
75675929-62c2-466d-a7a4-124ce9308f56,2025-04-04 11:45:21,/api/v1/user/profile,PATCH,200,286,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.01; Trident/4.1)
1a2539a7-9c4c-407f-a3de-66c9b46695b5,2024-06-10 01:25:32,/api/v1/products,GET,400,1921,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/4.1)
bc80455f-b3b4-4279-a6bc-284bb21d5fc4,2025-11-25 14:51:35,/api/v1/products,DELETE,200,739,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_9 rv:3.0; nn-NO) AppleWebKit/533.36.5 (KHTML, like Gecko) Version/5.0 Safari/533.36.5"
e55aaf15-a950-4bdc-8f8a-0e64084efa7b,2026-01-11 00:32:23,/api/v1/user/profile,PATCH,400,629,Mozilla/5.0 (Android 14; Mobile; rv:55.0) Gecko/55.0 Firefox/55.0
67662c22-5e38-4985-85f2-723775ea59ad,2026-02-13 03:38:00,/api/v1/cart,DELETE,200,1986,Opera/9.35.(X11; Linux i686; wae-CH) Presto/2.9.179 Version/10.00
3d08c55a-15ea-4c73-9108-fa8acc1a58bc,2025-04-26 11:53:43,/api/v1/auth/login,DELETE,200,408,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_3) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/19.0.821.0 Safari/534.0"
fc4b4d7b-acc8-48f6-8f35-8c200fc12ea7,2025-07-26 08:51:13,/api/v1/cart,PUT,201,1678,Opera/8.56.(X11; Linux x86_64; ks-IN) Presto/2.9.179 Version/11.00
9d5c8f29-858d-4b5b-bb4d-b587ff2e1feb,2025-12-19 03:13:48,/api/v1/products,DELETE,200,957,Opera/9.25.(Windows 98; Win 9x 4.90; doi-IN) Presto/2.9.180 Version/11.00
cebe599d-5d07-4494-a3f0-b4c68fafc091,2025-01-19 23:08:21,/api/v1/auth/login,DELETE,200,784,Mozilla/5.0 (Windows NT 10.0; tg-TJ; rv:1.9.1.20) Gecko/3993-01-14 03:35:22.765160 Firefox/3.8
eff455b8-418e-4aa9-b999-12ea94d4fb02,2024-11-04 22:54:20,/api/v1/orders,POST,200,835,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/16.3b1378.0 Mobile/32X469 Safari/532.1"
135ca0d2-350f-4e82-a874-b69c4937c4d5,2024-11-09 17:52:21,/api/v1/auth/login,DELETE,400,321,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/5.1)
a7917256-9a8f-45fd-b754-141a455ef272,2024-08-04 06:13:45,/api/v1/cart,PUT,200,792,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_3; rv:1.9.5.20) Gecko/2734-06-28 17:27:23.731476 Firefox/3.8
032577a8-59d2-43c5-9a60-34eee761f61d,2025-02-17 01:01:49,/api/v1/auth/login,POST,400,1371,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0 rv:4.0; de-AT) AppleWebKit/534.12.1 (KHTML, like Gecko) Version/5.1 Safari/534.12.1"
d7ce5136-cbe3-47d5-a484-39c70b8953aa,2025-06-21 00:26:07,/api/v1/orders,PATCH,200,824,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 11.0; Trident/3.1)
afebbb91-a2da-49dd-8f2d-bada40d4971b,2025-04-19 02:43:52,/api/v1/products,POST,400,953,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_7) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/26.0.834.0 Safari/534.0"
4546a1fa-1f90-453a-b640-e0dcf5b4c07b,2024-09-06 08:46:59,/api/v1/auth/login,POST,200,983,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_7) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/46.0.857.0 Safari/534.2"
e902ed63-4d5b-43ba-a4fe-89b1a116b196,2025-09-26 19:51:02,/api/v1/orders,GET,200,1626,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_8 rv:6.0; unm-US) AppleWebKit/532.27.4 (KHTML, like Gecko) Version/4.0.1 Safari/532.27.4"
34cd1361-783e-4a6f-ad3f-525c9e7e71d4,2026-02-16 02:16:27,/api/v1/user/profile,POST,401,975,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_1 rv:3.0; mt-MT) AppleWebKit/531.39.4 (KHTML, like Gecko) Version/5.1 Safari/531.39.4"
24031052-1e00-4a16-afb0-5bb3db48f126,2025-08-21 11:08:25,/api/v1/user/profile,GET,200,548,"Mozilla/5.0 (Linux; Android 13) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/23.0.824.0 Safari/531.0"
171296fd-34ca-4a0b-8e03-540df49814ee,2024-07-19 01:39:00,/api/v1/auth/login,PUT,200,185,Opera/8.60.(X11; Linux i686; lv-LV) Presto/2.9.176 Version/11.00
3de4a6dc-34fc-4d93-8b83-22d3ed435f57,2025-05-03 13:32:57,/api/v1/user/profile,GET,503,3929,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/5.1)
e8f5a866-97f2-4413-a7ba-f676762ed298,2025-11-13 21:33:37,/api/v1/auth/login,POST,401,212,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_9 rv:4.0; apn-IN) AppleWebKit/532.32.6 (KHTML, like Gecko) Version/5.1 Safari/532.32.6"
64dc8311-450f-40dd-b494-5b2be68aec89,2025-02-28 22:25:22,/api/v1/cart,PATCH,503,2562,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_9 rv:4.0; lb-LU) AppleWebKit/531.40.4 (KHTML, like Gecko) Version/4.0.3 Safari/531.40.4"
88b60228-a7a6-4cce-84d2-50acf74f6246,2024-11-02 15:55:39,/api/v1/products,PATCH,400,236,Opera/8.65.(X11; Linux i686; br-FR) Presto/2.9.186 Version/12.00
76b359e9-2067-4a8c-8904-b69d437bf610,2025-04-17 06:31:17,/api/v1/orders,GET,200,365,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_4; rv:1.9.3.20) Gecko/7277-09-04 23:05:41.039001 Firefox/3.8
0ab09160-78ec-4a90-b9cd-c32e6ca33793,2025-05-04 19:23:27,/api/v1/products,PATCH,204,439,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/45.0.866.0 Safari/533.0"
ff11cef6-422a-41dc-ac30-58009d481b59,2024-03-17 02:31:27,/api/v1/auth/login,DELETE,200,1586,"Mozilla/5.0 (Windows 98) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/13.0.885.0 Safari/532.1"
7c46a6df-220c-49f9-ab7e-280aa12528ce,2025-02-21 02:33:44,/api/v1/auth/login,POST,400,658,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/4.0)
d54002c2-d8ba-43bf-a9d0-9c128f71d619,2024-09-08 16:04:46,/api/v1/user/profile,PUT,201,332,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; az-IN) AppleWebKit/531.6.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6531.6.6"
e2fbf3cb-ee14-4fe4-a89d-964fd3ade841,2024-03-25 14:56:07,/api/v1/auth/login,POST,201,116,Opera/8.37.(X11; Linux x86_64; ve-ZA) Presto/2.9.170 Version/12.00
ace520fd-5737-4027-8228-e3b528cc90f7,2024-05-29 13:56:00,/api/v1/cart,PATCH,200,1891,Opera/9.15.(X11; Linux x86_64; fa-IR) Presto/2.9.176 Version/10.00
bdfd5327-4c96-4feb-bb63-7fe36e58dacb,2024-03-09 11:02:59,/api/v1/orders,DELETE,200,1999,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_9) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/46.0.884.0 Safari/533.1"
add5ff5b-eee0-49cf-9978-1955a301968c,2024-11-02 15:23:55,/api/v1/user/profile,DELETE,500,3909,Opera/8.31.(X11; Linux i686; mt-MT) Presto/2.9.169 Version/10.00
0a8da3d4-abb9-443a-8b40-b8512d3e0117,2024-12-22 00:57:24,/api/v1/auth/login,GET,200,742,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/4.0)
31cb2172-2e3c-401e-acf1-b06b7b5c6f71,2026-02-01 18:36:05,/api/v1/cart,POST,200,1300,Opera/9.65.(X11; Linux x86_64; so-ET) Presto/2.9.188 Version/12.00
5c035b69-1106-459d-b51b-71ffede960cd,2025-06-24 16:06:00,/api/v1/products,PATCH,200,1261,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; ht-HT) AppleWebKit/535.36.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6535.36.3"
45809a30-32ac-4aec-be3d-89e66d2ef61e,2024-07-18 07:21:07,/api/v1/products,DELETE,204,345,Opera/9.99.(Windows NT 5.01; the-NP) Presto/2.9.182 Version/11.00
f869a0ef-3d5c-4513-b66f-34dd12ad4f01,2024-09-10 09:51:41,/api/v1/orders,GET,404,1217,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/531.32.5 (KHTML, like Gecko) Version/5.1 Safari/531.32.5"
c4f81b8e-71ba-4919-accf-34426a3cc547,2026-01-29 18:36:34,/api/v1/products,PUT,200,227,"Mozilla/5.0 (Linux; Android 2.3) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/31.0.878.0 Safari/533.0"
2082ac96-d140-4e6e-a316-da396f20cdb9,2024-08-16 23:37:37,/api/v1/cart,POST,404,1894,Mozilla/5.0 (Android 2.3.1; Mobile; rv:24.0) Gecko/24.0 Firefox/24.0
b83ab69f-8ba5-4d37-80bb-8400d25c41c7,2024-11-02 01:15:57,/api/v1/auth/login,PATCH,200,870,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; lij-IT) AppleWebKit/535.35.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6535.35.1"
3954f9e0-1c30-498b-acf0-2baaf80e36f9,2024-12-06 17:44:25,/api/v1/auth/login,PATCH,204,1477,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_8) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/33.0.809.0 Safari/536.0"
5c69b9f2-7823-4ca7-8061-d828f8d18e1a,2024-02-23 17:00:20,/api/v1/cart,GET,200,623,Mozilla/5.0 (Windows NT 5.01; ml-IN; rv:1.9.2.20) Gecko/9743-01-25 05:58:27.388214 Firefox/3.6.11
a68c8e96-172d-428e-b72c-6aacb5bf5b06,2026-01-27 20:57:45,/api/v1/cart,DELETE,204,1579,"Mozilla/5.0 (Linux; Android 4.3) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/46.0.885.0 Safari/533.0"
cdfa7725-dc6f-4b99-ab4b-dfbe8d3a9671,2024-08-28 02:13:24,/api/v1/cart,GET,401,1330,"Mozilla/5.0 (iPad; CPU iPad OS 12_4_8 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) CriOS/30.0.805.0 Mobile/92L207 Safari/534.1"
5fba0aa4-0641-47e1-8ee9-066986ad62cf,2024-11-08 17:58:17,/api/v1/orders,PUT,200,80,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/2193-05-09 23:19:17.046376 Firefox/5.0
6330962c-ddf2-401a-bc0f-be8635d37644,2025-01-08 00:57:59,/api/v1/auth/login,DELETE,200,1989,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) FxiOS/16.6a8192.0 Mobile/32R055 Safari/533.2"
26103e2d-5170-4891-a4ad-b6a6249ba56f,2025-02-09 03:58:51,/api/v1/auth/login,PATCH,200,1508,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_5 rv:6.0; cv-RU) AppleWebKit/531.1.1 (KHTML, like Gecko) Version/4.0.2 Safari/531.1.1"
1d2f650c-9305-49c0-991b-ba787f1c64d9,2024-02-13 00:46:47,/api/v1/products,DELETE,200,1653,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/532.5.7 (KHTML, like Gecko) Version/5.0.5 Safari/532.5.7"
c80b4e5a-30d3-414e-907d-6ddaa9dee740,2025-03-22 03:11:32,/api/v1/orders,PATCH,200,484,"Mozilla/5.0 (iPad; CPU iPad OS 15_8_2 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) CriOS/60.0.807.0 Mobile/57B925 Safari/531.1"
5366b8c8-1e8d-467f-bf8a-2d424116105d,2025-02-12 08:36:06,/api/v1/user/profile,PUT,401,1348,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 10.0; Trident/5.0)
6383bf0c-3f0a-4de2-b08b-075696b952fa,2025-08-18 13:50:46,/api/v1/user/profile,PATCH,500,3509,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/5.1)
29507f36-a2ab-4af1-b9b0-1cea57b71b1a,2024-03-05 22:19:53,/api/v1/user/profile,DELETE,200,494,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/7873-03-22 22:05:59.175934 Firefox/3.6.7
e5698ad6-69b7-45df-b6e0-f2f16a01965c,2025-05-16 20:13:45,/api/v1/products,PUT,200,1740,Opera/8.95.(Windows NT 6.0; an-ES) Presto/2.9.161 Version/10.00
e14eaf42-c6f7-470a-8abe-2ec8e156f12f,2025-04-26 22:16:53,/api/v1/cart,PATCH,500,4582,Mozilla/5.0 (Android 3.2.6; Mobile; rv:36.0) Gecko/36.0 Firefox/36.0
c3837ea0-e218-4582-ac84-886a5e212abb,2024-03-26 13:15:11,/api/v1/cart,PUT,400,1709,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/5.1)
74306bd2-c768-457f-84f1-5067bcfc73f5,2025-02-01 20:17:41,/api/v1/auth/login,PUT,200,641,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_7) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/17.0.884.0 Safari/532.0"
